animal_id,lrid,tag,rfid,nlis,is_new,draft,sex,dob,sire,dam,breed,colour,weaned,prev_tag,prev_pic,note,note_date,is_exported,is_history,is_deleted,tag_sorter,donordam,whp,esi,status,status_date,overall_adg,current_adg,last_weight,last_weight_date,selected,animal_group,current_farm,current_property,current_area,current_farm_date,current_property_date,current_area_date,animal_group_date,sex_date,breed_date,dob_date,colour_date,prev_pic_date,sire_date,dam_date,donordam_date,prev_tag_date,tag_date,rfid_date,nlis_date,modified,full_rfid,full_rfid_date
2000,0,12048,964001009986758,36US012011012048,0,"",Female,634584672000000000,"",WAST03,ARG,"",0,"","","No Sale",636992010420850000,0,0,0,"                           12048","",,,Sold,637064025136544441,-0.02,0.50,123,636995425136600000,0,"","","","",,,,638407293355616943,635786021810240000,636696605956100000,,638407293355616943,,,638407293355463961,,,,,,638407293356241899,"",
2001,0,12018,964001009986716,36US012011012018,0,"",Female,634584672000000000,"","",ARG,Orange,0,"","",cull/open,636995405950000000,0,0,0,"                           12018","",,,Sold,637064023276606933,-0.03,1.25,126,636995405990660000,0,"10th BRD GRP","","","",,,,636871519212730000,635760225132430000,636696605950770000,,635834579463530000,,,,,,,,,637694760553378982,"",
2002,0,10018,964001009986634,36US012012012024,0,"",Female,634655520000000000,"",WAST03,ARG,"",0,10018,"","Cull/no teeth",637021463652040000,0,0,0,"                           10018","",,,Sold,637112628275251530,0.06,0.19,113,637089755922460000,0,"","","","",,,,638407282237911062,635753452698905376,636696605943440000,635753452232614486,638407282237911062,,,638407282237759074,,636566243549480000,636692465409960000,,,638407282238692113,"",
2004,0,10014,964001009986937,36US012008010014,0,"",Female,633436416000000000,"","","",Black,0,"","","died 2/12/18  old age",636541963550000000,0,0,0,"                           10014","",,,Dead,636541966880890000,-0.06,-0.11,145,636402953947640000,0,"","","","",,,,,432000000000,,,635834582304830000,,,,,,,,,636541966881080000,"",
2005,0,12031,964001009986706,36US012012012031,0,"",Female,634622688000000000,"","","","",0,"","","butcher for SVR",636213725810000000,0,0,0,"                           12031","",0,0,Dead,636696771383700000,0.02,0.12,152,636213725820270000,0,"","","","",,,,,635814576092930000,,,,,,,,,,,,636696771383830000,"",
2007,0,13077,964001009986948,36US012013213077,0,"",Female,635006304000000000,"",12037,"","",0,"","","Cull baby with bad eye",636261382926400000,0,0,0,"                           13077","",0,0,Sold,636522119227960000,0.02,0.00,140.0,636521288654660000,0,"","","","",,,,,635830160899570000,,,,,,,,,,,,636522119227960000,"",
2009,0,13082,964001027783498,36US012013113065,0,"",Female,635001984000000000,"",12035,ARG,"Orange 16",0,13065,"","New EID: 964001027783498",637146839217010000,0,0,0,"                           13082","",0,0,Dead,637772440306520000,0.00,-0.11,128.0,637657537730430000,0,"1st BRD GRP","","","",,,,637694754770613800,635786012706320000,636696605986020000,,636096159004840000,,,,,636395163644450000,636102279570950000,637146839216160000,,637819917451100000,"",
2011,0,13055,964001009986621,36US012013113055,0,"",Female,634989024000000000,"",13035,ARG,"Brd stk",0,14146,"","Sell as cull",638113778767580000,0,0,0,"                           13055","",0,0,Sold,638403117942950000,0.00,0.06,117.0,638113778587440000,0,"1st BRD GRP","","","",,,,637694754772086531,635830145578890000,636696605981330000,,637656591826410000,,,635602559010000000,,636850537207370000,,,,638403117942950000,"",
2012,0,13056,964001015704532,36US012013213056,0,"",Female,634989024000000000,"",12009,ARG,"Orange 16",0,"","","Bad teeth",637426798715710000,0,0,0,"                           13056","",0,0,Dead,638374666043280000,-0.01,0.15,125.0,637426798519230000,0,"2nd BRD GRP","","","",,,,637499301128251957,635830158753670000,636696605981760000,,636096157744450000,,,,,,637182325882860000,636102273512830000,,638374666043280000,"",
2016,0,13021,964001009986935,36US012013113021,0,"",Female,634990752000000000,"",10006,ARG,"",0,13241,"",Cull,637656862609850000,0,0,0,"                           13021","",0,0,Sold,638403117168800000,-0.01,-0.14,112.0,637656862414080000,0,"18th BRD GRP","","","",,,,637499310409589862,635830110202200000,636696605974210000,,,,,,,637231815747770000,,,,638403117168800000,"",
2017,0,13022,964001009986936,36US012013213022,0,"",Female,634990752000000000,"",10006,ARG,"",0,13074,"","Cull no teeth",637656589074750000,0,0,0,"                           13022","",0,0,Sold,637998936591530000,-0.01,0.04,124.0,637815699756710000,0,"19th BRD GRP","","","",,,,637499315225039324,635876202545888107,636696605974700000,,,,,,,636564730824980000,,,,637998936591530000,"",
2022,0,13002,964001009986917,36US012013313002,0,"",Female,634981248000000000,"",11006,"","",0,"","","miscarried 1/16",635876789020000000,0,0,0,"                           13002","",0,0,Sold,635995999069230000,0.06,0.09,84.0,635980464132070000,0,"","","","",,,,,635876789090000000,,,,,,,,,635725595287040000,,,635995999069230000,"",
2024,0,13079,964001009986858,36US012013113079,0,"",Female,635006304000000000,"",12048,ARG,"",0,13066,"","Cull no teeth",637657397231610000,0,0,0,"                           13079","",0,0,Dead,637782094252610000,-0.01,0.05,100.0,637729281269650000,0,"7th BRD GRP","","","",,,,637499304463622283,635836072489370000,636696605984720000,,,,,,,636561306336930000,,,,637782094252720000,"",
2026,0,13026,964001009986879,36US012013213026,0,"",Female,634992480000000000,"",12018,ARG,"",0,"","","pneumonia and twisted gut",636952381865870000,0,0,0,"                           13026","",0,0,Dead,636952381868240000,0.01,0.12,137,636714121338230000,0,"11th BRD GRP","","","",,,,636871520100740000,635830134548020000,636696605975120000,,,,,,,,,,,637694760167412087,"",
2033,0,13076,964001009986951,36US012013113076,0,"",Female,635007168000000000,"",10007,ARG,"Orange 16",0,13076,"","Sore right fetlock",637406096064920000,0,0,0,"                           13076","",0,0,Dead,638374666103470000,0.00,0.01,121,637342186259280000,0,"14th BRD GRP","","","",,,,637114370149561492,635786015973860000,636696607568690000,,636096158187370000,,,,,637202952806480000,637202952692730000,,,638374666103480000,"",
2042,0,13054,964001009986760,36US012013113054,0,"",Female,634989024000000000,"",9007,ARG,"",0,14148,"","New Tag: 13054",635623781630000000,0,0,0,"                           13054","",0,0,Sold,637174853661275977,0.00,0.10,133.0,637172766881060000,0,"20th BRD GRP","","","",,,,637114377623169248,635834521223410000,636696605980870000,,,,,,,636849567395560000,,,,637694758245484411,"",
2047,0,13008,964001009986954,36US012013113008,0,"",Female,634984704000000000,"",11019,ARG,"",0,13009,"","Sell as cull",638113743339870000,0,0,0,"                           13008","",0,0,Sold,638403117883310000,0.00,0.00,122.0,638113743665800000,0,.,"","","",,,,638107517516260000,635830125750570000,636696605971660000,,,,,,,636563598439940000,,,,638403117883310000,"",
2053,0,13047,964001009986678,36US012013213047,0,"",Female,634991616000000000,"",10005,Cull,Orange,0,"","","bad teeth",636692418399830000,0,0,0,"                           13047","",,,Sold,636852192564100000,-0.01,0.08,122,636692417765480000,0,"","","","",,,,,635786014772660000,636692418260610000,,635834579555820000,,,,,,,,,636852192564100000,"",
2054,0,12005,964001009986892,36US012013112005,0,"",Female,634989888000000000,"","","",Orange,0,"","","ORANGE CHAIN AI",635769733799382025,0,0,0,"                           12005","",0,0,Dead,636554903149660000,0.02,0.21,145.0,636523094094270000,0,"","","","",,,,,635786011285590000,,,635834580784810000,,,636015980214740000,,,,,,636697042501850000,"",
2056,0,13040,964001009986893,36US012013113040,0,"",Female,634989888000000000,"",11044,"","",0,"","","Cull kid with bad eyes",636261381574730000,0,0,0,"                           13040","",0,0,Sold,636522119226170000,0.00,0.00,115.0,636521292284170000,0,"","","","",,,,,635830117379770000,,,,,,,,,636261380968060000,,,636522119226180000,"",
2064,0,13072,964001009986888,36US012013113072,0,"",Female,635004576000000000,"",9021,ARG,"",0,"","","New Tag: 13072",635626340650000000,0,0,0,"                           13072","",0,0,Sold,637174853661900863,0.01,0.05,133.0,637172762692020000,0,"9th BRD GRP","","","",,,,637114364819360211,635830114066800000,636696605983890000,,,,,,,,,,,637694757850672140,"",
2066,0,13078,964001009986914,36US012013113078,0,"",Female,635006304000000000,"",12044,"","",0,"","",Cull,636080601139890000,0,0,0,"                           13078","",0,0,Sold,636268257333690000,0.04,0.05,149.0,636231817575100000,0,"","","","",,,,,635830159238970000,,,,,,,,,,,,636268257333690000,"",
2067,0,13060,964001009986689,36US012013113060,0,"",Female,634995936000000000,"",12040,"","",0,"","","New EID: 964001009986689",635609716370000000,0,0,0,"                           13060","",0,0,Dead,635756201577201993,"","",146.0,635605589066670000,0,"","","","",,,,,636697414883460000,,,,,,,,,635753608170157096,,,636697414883460000,"",
2068,0,13052,964001009986774,36US012013113052,0,"",Female,634982976000000000,"",11045,ARG,"",0,16294,"","Bad teeth",637426788947190000,0,0,0,"                           13052","",0,0,Sold,638403117205070000,-0.01,0.11,103.0,637729232943810000,0,"8th BRD GRP","","","",,,,637499304979361879,635830137219970000,636696605980410000,,,,,,,636941186852230000,636941186849480000,,,638403117205080000,"",
2071,0,13086,964001009986946,36US012013113037,0,"",Female,634989888000000000,"",9008,ARG,"",0,"","","Euthanized poor condition",636822819462440000,0,0,0,"                           13086","",0,0,Dead,636822819865230000,0.00,0.44,127.0,636714044265590000,0,"4th BRD GRP","","","",,,,636871511104410000,635830125491400000,636696605987830000,,,,,,,,636250066514810000,,,637694757001498872,"",
2073,0,11042,964001009986734,36US012010011042,0,"",Female,634276224000000000,"","","","Orange 16",0,"","","Died 4/24/18 difficult birth",636601725520020000,0,0,0,"                           11042","",0,0,Dead,636601726100570000,-0.02,0.05,130.0,636523168177330000,0,"","","","",,,,,432000000000,,,636096225031880000,,,,,,,,,636605959117610000,"",
2074,0,13070,964001009986881,36US012013113070,0,"",Female,635001120000000000,"",12030,ARG,"",0,"","",CULL,637366379769600000,0,0,0,"                           13070","",0,0,Sold,637506275582700000,0.01,0.11,112.0,637435510641400000,0,"2nd BRD GRP","","","",,,,637114346905023762,635830109963150000,636696796264590000,,,,,,,,,,,637694755493309678,"",
2075,0,13069,964001009986714,36US012013213069,0,"",Female,635001120000000000,"",12030,ARG,"",0,"","","has new tag  check  14139",637374221930000000,0,0,0,"                           13069","",,,Dead,638374666110600000,0.01,-0.04,109,637342070576250000,0,"2nd BRD GRP","","","",,,,637499301128098389,635830145012720000,636696605983000000,,,,,,,,,,,638374666110600000,"",
2078,0,13025,964001015704391,36US012013213025,0,"",Female,634989888000000000,"",9002,"","",0,"","",Cull,636081855914200000,0,0,0,"                           13025","",0,0,Sold,636268257326630000,0.07,0.14,125.0,636244140376760000,0,"","","","",,,,,635830143077500000,,,,,,,,,,635934888280260000,,636268257326630000,"",
2082,0,13071,964001009986927,36US012013113071,0,"",Female,635002848000000000,"",109003,ARG,"",0,"","",Cull,637657582058070000,0,0,0,"                           13071","",0,0,Dead,637678256311696414,-0.02,-0.15,91.0,637657581836430000,0,.,"","","",,,,637718312694640000,635830110077540000,636696605983460000,,,,,,,,,,,637718312694650000,"",
2092,0,13046,964001009986691,36US012013213046,0,"",Female,635017536000000000,"",9006,ARG,"",0,16272,"","Weak thin bad teeth",637755857707950000,0,0,0,"                           13046","",0,0,Dead,637755855766760000,0.00,-0.05,104.0,637657361159000000,0,"6th BRD GRP","","","",,,,637694768148358167,635830160063440000,636696605978200000,,,,,,,637221214881050000,,,,637832078632400000,"",
2093,0,13010,964001009986882,36US012013113010,0,"",Female,634986432000000000,"",11021,ARG,"",0,"","","AI 2019",637146829380000000,0,0,0,"                           13010","",0,0,Dead,638374666094650000,-0.01,-0.09,120.0,637656625100060000,0,"7th BRD GRP","","","",,,,637694770368507651,635809389619180000,636696605972070000,,,,,,,,,,,638374666094650000,"",
2094,0,13083,964001009986923,36US012013113083,0,"",Female,635008896000000000,"",9019,ARG,"",0,"","","Cull bad teeth",637657590429750000,0,0,0,"                           13083","",0,0,Sold,637998936463660000,0.00,0.04,111.0,637815714542090000,0,"14th BRD GRP","","","",,,,637499308182184752,,636696605986470000,,,,,635689205246417575,,,635725716323660000,,,637998936463660000,"",
2096,0,13084,964001009986708,36US012013213084,0,"",Female,635008896000000000,"",9019,ARG,"",0,13057,"","KEEP TO BREED",637297090760000000,0,0,0,"                           13084","",0,0,Dead,638374666028770000,0.02,0.07,143.0,637426796022470000,0,"5th BRD GRP","","","",,,,637499302929794881,635830119078230000,636696605986880000,,,,,636020220225120000,,636563609270360000,,,,638374666028770000,"",
2098,0,13029,964001009986877,36US012013113029,0,"",Female,634988160000000000,"",9005,ARG,"",0,"","","Possible abort",637115654772360000,0,0,0,"                           13029","",0,0,Sold,637174853660963047,0.00,0.01,118.0,637172761744950000,0,"3rd BRD GRP","","","",,,,637114350219130660,635830108647910000,636696605975980000,,,,,,,,,,,637694756844745366,"",
2100,0,13087,964001009986771,36US012013113087,0,"",Female,635020992000000000,"",12012,ARG,"",0,11013,"","New Tag: 13087",635725771483070000,0,0,0,"                           13087","",0,0,Dead,638374666004030000,0.01,-0.01,112.0,637342181940140000,0,"10th BRD GRP","","","",,,,637499305915496587,635836069906080000,636696605988250000,,,,,635660655970000000,,637190004818110000,635725771482280000,,,638374666004170000,"",
2101,0,13088,964001009986707,36US012013213088,0,"",Female,635020992000000000,"",9013,"","",0,"","","",,0,0,0,"                           13088","",0,0,Sold,636268257335080000,0.02,-0.21,111.0,636244143097510000,0,"","","","",,,,,635830107168570000,,,,,,,,,,,,636268257335080000,"",
2104,0,13034,964001009986922,36US012013213034,0,"",Female,634988160000000000,"",9016,Cull,"",0,"","","cull - left jaw mass/abcess",636522985600000000,0,0,0,"                           13034","",0,0,Sold,636835123398590000,0.00,0.12,126.0,636522985778360000,0,"","","","",,,,,635830155196720000,636689272650090000,,,,,,,,,,,636835123398590000,"",
2105,0,13011,964001009986703,36US012013113011,0,"",Female,634988160000000000,"",11035,"","",0,"","",cull,636080598812560000,0,0,0,"                           13011","",0,0,Sold,636268257325160000,0.03,-0.07,142.0,636244143239790000,0,"","","","",,,,,635876798620602401,,,,,,635875109544670000,,,,,,636891271161650000,"",
2106,0,13012,964001009986944,36US012013213012,0,"",Female,634988160000000000,"",11035,ARG,"Orange 16",0,"","",Cull,637021438291740000,0,0,0,"                           13012","",0,0,Sold,637112628301633964,-0.02,-0.25,106.0,637089782630600000,0,"5th BRD GRP","","","",,,,636871511855850000,635786029685730000,636696732417950000,,636096159462490000,,,635973457703770000,,,,,,637694757151118253,"",
2113,0,13038,964001009986777,36US012013113038,0,"",Female,634989024000000000,"",11050,"","",0,"","",Cull,636080622261350000,0,0,0,"                           13038","",0,0,Sold,636268257328770000,0.02,-0.07,109.0,636244140779330000,0,"","","","",,,,,635830118073070000,,,,,,,,,,,,636268257328770000,"",
